region,province,city,barangay
VISAYAS,AKLAN,BATAN,SONGCOLAN
VISAYAS,AKLAN,BATAN,TABON
VISAYAS,AKLAN,BURUANGA,ALEGRIA
VISAYAS,AKLAN,BURUANGA,BAGONGBAYAN
VISAYAS,AKLAN,BURUANGA,BALUSBOS
VISAYAS,AKLAN,BURUANGA,BEL-IS
VISAYAS,AKLAN,BURUANGA,CABUGAN
VISAYAS,AKLAN,BURUANGA,EL PROGRESO
VISAYAS,AKLAN,BURUANGA,HABANA
VISAYAS,AKLAN,BURUANGA,KATIPUNAN
VISAYAS,AKLAN,BURUANGA,MAYAPAY
VISAYAS,AKLAN,BURUANGA,NAZARETH
VISAYAS,AKLAN,BURUANGA,PANILONGAN
VISAYAS,AKLAN,BURUANGA,POBLACION
VISAYAS,AKLAN,BURUANGA,SANTANDER
VISAYAS,AKLAN,BURUANGA,TAG-OSIP
VISAYAS,AKLAN,BURUANGA,TIGUM
VISAYAS,AKLAN,IBAJAY,AGBAGO
VISAYAS,AKLAN,IBAJAY,AGDUGAYAN
VISAYAS,AKLAN,IBAJAY,ANTIPOLO
VISAYAS,AKLAN,IBAJAY,APARICIO
VISAYAS,AKLAN,IBAJAY,AQUINO
VISAYAS,AKLAN,IBAJAY,ASLUM
VISAYAS,AKLAN,IBAJAY,BAGACAY
VISAYAS,AKLAN,IBAJAY,BATUAN
VISAYAS,AKLAN,IBAJAY,BUENAVISTA
VISAYAS,AKLAN,IBAJAY,BUGTONGBATO
VISAYAS,AKLAN,IBAJAY,CABUGAO
VISAYAS,AKLAN,IBAJAY,CAPILIJAN
VISAYAS,AKLAN,IBAJAY,COLONGCOLONG
VISAYAS,AKLAN,IBAJAY,LAGUINBANUA
VISAYAS,AKLAN,IBAJAY,MABUSAO
VISAYAS,AKLAN,IBAJAY,MALINDOG
VISAYAS,AKLAN,IBAJAY,MALOCO
VISAYAS,AKLAN,IBAJAY,MINA-A
VISAYAS,AKLAN,IBAJAY,MONLAQUE
VISAYAS,AKLAN,IBAJAY,NAILE
VISAYAS,AKLAN,IBAJAY,NAISUD
VISAYAS,AKLAN,IBAJAY,NALIGUSAN
VISAYAS,AKLAN,IBAJAY,ONDOY
VISAYAS,AKLAN,IBAJAY,POBLACION
VISAYAS,AKLAN,IBAJAY,POLO
VISAYAS,AKLAN,IBAJAY,REGADOR
VISAYAS,AKLAN,IBAJAY,RIVERA
VISAYAS,AKLAN,IBAJAY,RIZAL
VISAYAS,AKLAN,IBAJAY,SAN ISIDRO
VISAYAS,AKLAN,IBAJAY,SAN JOSE
VISAYAS,AKLAN,IBAJAY,SANTA CRUZ
VISAYAS,AKLAN,IBAJAY,TAGBAYA
VISAYAS,AKLAN,IBAJAY,TUL-ANG
VISAYAS,AKLAN,IBAJAY,UNAT
VISAYAS,AKLAN,IBAJAY,YAWAN
VISAYAS,AKLAN,KALIBO,ANDAGAW
VISAYAS,AKLAN,KALIBO,BACHAW NORTE
VISAYAS,AKLAN,KALIBO,BACHAW SUR
VISAYAS,AKLAN,KALIBO,BRIONES
VISAYAS,AKLAN,KALIBO,BUSWANG NEW
VISAYAS,AKLAN,KALIBO,BUSWANG OLD
VISAYAS,AKLAN,KALIBO,CAANO
VISAYAS,AKLAN,KALIBO,ESTANCIA
VISAYAS,AKLAN,KALIBO,LINABUAN NORTE
VISAYAS,AKLAN,KALIBO,MABILO
VISAYAS,AKLAN,KALIBO,MOBO
VISAYAS,AKLAN,KALIBO,NALOOK
VISAYAS,AKLAN,KALIBO,POBLACION
VISAYAS,AKLAN,KALIBO,POOK
VISAYAS,AKLAN,KALIBO,TIGAYON
VISAYAS,AKLAN,KALIBO,TINIGAW
VISAYAS,AKLAN,LEZO,AGCAWILAN
VISAYAS,AKLAN,LEZO,BAGTO
VISAYAS,AKLAN,LEZO,BUGASONGAN
VISAYAS,AKLAN,LEZO,CARUGDOG
VISAYAS,AKLAN,LEZO,COGON
VISAYAS,AKLAN,LEZO,IBAO
VISAYAS,AKLAN,LEZO,MINA
VISAYAS,AKLAN,LEZO,POBLACION
VISAYAS,AKLAN,LEZO,SANTA CRUZ
VISAYAS,AKLAN,LEZO,SANTA CRUZ BIGAA
VISAYAS,AKLAN,LEZO,SILAKAT-NONOK
VISAYAS,AKLAN,LEZO,TAYHAWAN
VISAYAS,AKLAN,LIBACAO,AGMAILIG
VISAYAS,AKLAN,LIBACAO,ALFONSO XII
VISAYAS,AKLAN,LIBACAO,BATOBATO
VISAYAS,AKLAN,LIBACAO,BONZA
VISAYAS,AKLAN,LIBACAO,CALACABIAN
VISAYAS,AKLAN,LIBACAO,CALAMCAN
VISAYAS,AKLAN,LIBACAO,CAN-AWAN
VISAYAS,AKLAN,LIBACAO,CASIT-AN
VISAYAS,AKLAN,LIBACAO,DALAGSA-AN
VISAYAS,AKLAN,LIBACAO,GUADALUPE
VISAYAS,AKLAN,LIBACAO,JANLUD
VISAYAS,AKLAN,LIBACAO,JULITA
VISAYAS,AKLAN,LIBACAO,LUCTOGA
VISAYAS,AKLAN,LIBACAO,MAGUGBA
VISAYAS,AKLAN,LIBACAO,MANIKA
VISAYAS,AKLAN,LIBACAO,OGSIP
VISAYAS,AKLAN,LIBACAO,ORTEGA
VISAYAS,AKLAN,LIBACAO,OYANG
VISAYAS,AKLAN,LIBACAO,PAMPANGO
VISAYAS,AKLAN,LIBACAO,PINONOY
VISAYAS,AKLAN,LIBACAO,POBLACION
VISAYAS,AKLAN,LIBACAO,RIVERA
VISAYAS,AKLAN,LIBACAO,ROSAL
VISAYAS,AKLAN,LIBACAO,SIBALEW
VISAYAS,AKLAN,MADALAG,ALAMINOS
VISAYAS,AKLAN,MADALAG,ALAS-AS
VISAYAS,AKLAN,MADALAG,BACYANG
VISAYAS,AKLAN,MADALAG,BALACTASAN
VISAYAS,AKLAN,MADALAG,CABANGAHAN
VISAYAS,AKLAN,MADALAG,CABILAWAN
VISAYAS,AKLAN,MADALAG,CATABANA
VISAYAS,AKLAN,MADALAG,DIT-ANA
VISAYAS,AKLAN,MADALAG,GALICIA
VISAYAS,AKLAN,MADALAG,GUINATU-AN
VISAYAS,AKLAN,MADALAG,LOGOHON
VISAYAS,AKLAN,MADALAG,MAMBA
VISAYAS,AKLAN,MADALAG,MARIA CRISTINA
VISAYAS,AKLAN,MADALAG,MEDINA
VISAYAS,AKLAN,MADALAG,MERCEDES
VISAYAS,AKLAN,MADALAG,NAPNOT
VISAYAS,AKLAN,MADALAG,PANG-ITAN
VISAYAS,AKLAN,MADALAG,PANINGAYAN
VISAYAS,AKLAN,MADALAG,PANIPIASON
VISAYAS,AKLAN,MADALAG,POBLACION
VISAYAS,AKLAN,MADALAG,SAN JOSE
VISAYAS,AKLAN,MADALAG,SINGAY
VISAYAS,AKLAN,MADALAG,TALANGBAN
VISAYAS,AKLAN,MADALAG,TALIMAGAO
VISAYAS,AKLAN,MADALAG,TIGBAWAN
VISAYAS,AKLAN,MAKATO,AGBALOGO
VISAYAS,AKLAN,MAKATO,AGLUCAY
VISAYAS,AKLAN,MAKATO,ALIBAGON
VISAYAS,AKLAN,MAKATO,BAGONG BARRIO
VISAYAS,AKLAN,MAKATO,BAYBAY
VISAYAS,AKLAN,MAKATO,CABATANGA
VISAYAS,AKLAN,MAKATO,CAJILO
VISAYAS,AKLAN,MAKATO,CALANGCANG
VISAYAS,AKLAN,MAKATO,CALIMBAJAN
VISAYAS,AKLAN,MAKATO,CASTILLO
VISAYAS,AKLAN,MAKATO,CAYANGWAN
VISAYAS,AKLAN,MAKATO,DUMGA
VISAYAS,AKLAN,MAKATO,LIBANG
VISAYAS,AKLAN,MAKATO,MANTIGUIB
VISAYAS,AKLAN,MAKATO,POBLACION
VISAYAS,AKLAN,MAKATO,TIBIAWAN
VISAYAS,AKLAN,MAKATO,TINA
VISAYAS,AKLAN,MAKATO,TUGAS
VISAYAS,AKLAN,MALAY,ARGAO
VISAYAS,AKLAN,MALAY,BALABAG
VISAYAS,AKLAN,MALAY,BALUSBUS
VISAYAS,AKLAN,MALAY,CABULIHAN
VISAYAS,AKLAN,MALAY,CATICLAN
VISAYAS,AKLAN,MALAY,COGON
VISAYAS,AKLAN,MALAY,CUBAY NORTE
VISAYAS,AKLAN,MALAY,CUBAY SUR
VISAYAS,AKLAN,MALAY,DUMLOG
VISAYAS,AKLAN,MALAY,MANOC-MANOC
VISAYAS,AKLAN,MALAY,MOTAG
VISAYAS,AKLAN,MALAY,NAASUG
VISAYAS,AKLAN,MALAY,NABAOY
VISAYAS,AKLAN,MALAY,NAPAAN
VISAYAS,AKLAN,MALAY,POBLACION
VISAYAS,AKLAN,MALAY,SAN VIRAY
VISAYAS,AKLAN,MALAY,YAPAK
VISAYAS,AKLAN,MALINAO,BANAYBANAY
VISAYAS,AKLAN,MALINAO,BIGA-A
VISAYAS,AKLAN,MALINAO,BULABUD
VISAYAS,AKLAN,MALINAO,CABAYUGAN
VISAYAS,AKLAN,MALINAO,CAPATAGA
VISAYAS,AKLAN,MALINAO,COGON
VISAYAS,AKLAN,MALINAO,DANGCALAN
VISAYAS,AKLAN,MALINAO,KINALANGAY NUEVO
VISAYAS,AKLAN,MALINAO,KINALANGAY VIEJO
VISAYAS,AKLAN,MALINAO,LILO-AN
VISAYAS,AKLAN,MALINAO,MALANDAYON
VISAYAS,AKLAN,MALINAO,MANHANIP
VISAYAS,AKLAN,MALINAO,NAVITAS
VISAYAS,AKLAN,MALINAO,OSMAN
VISAYAS,AKLAN,MALINAO,POBLACION
VISAYAS,AKLAN,MALINAO,ROSARIO
VISAYAS,AKLAN,MALINAO,SAN DIMAS
VISAYAS,AKLAN,MALINAO,SAN RAMON
VISAYAS,AKLAN,MALINAO,SAN ROQUE
VISAYAS,AKLAN,MALINAO,SIPAC
VISAYAS,AKLAN,MALINAO,SUGNOD
VISAYAS,AKLAN,MALINAO,TAMBUAN
VISAYAS,AKLAN,MALINAO,TIGPALAS
VISAYAS,AKLAN,NABAS,ALIMBO-BAYBAY
VISAYAS,AKLAN,NABAS,BUENAFORTUNA
VISAYAS,AKLAN,NABAS,BUENASUERTE
VISAYAS,AKLAN,NABAS,BUENAVISTA
VISAYAS,AKLAN,NABAS,GIBON
VISAYAS,AKLAN,NABAS,HABANA
VISAYAS,AKLAN,NABAS,LASERNA
VISAYAS,AKLAN,NABAS,LIBERTAD
VISAYAS,AKLAN,NABAS,MAGALLANES
VISAYAS,AKLAN,NABAS,MATABANA
VISAYAS,AKLAN,NABAS,NAGUSTAN
VISAYAS,AKLAN,NABAS,PAWA
VISAYAS,AKLAN,NABAS,PINATUAD
VISAYAS,AKLAN,NABAS,POBLACION
VISAYAS,AKLAN,NABAS,RIZAL
VISAYAS,AKLAN,NABAS,SOLIDO
VISAYAS,AKLAN,NABAS,TAGOROROC
VISAYAS,AKLAN,NABAS,TOLEDO
VISAYAS,AKLAN,NABAS,UNIDOS
VISAYAS,AKLAN,NABAS,UNION
VISAYAS,AKLAN,NEW WASHINGTON,CANDELARIA
VISAYAS,AKLAN,NEW WASHINGTON,CAWAYAN
VISAYAS,AKLAN,NEW WASHINGTON,DUMAGUIT
VISAYAS,AKLAN,NEW WASHINGTON,FATIMA
VISAYAS,AKLAN,NEW WASHINGTON,GUINBALIWAN
VISAYAS,AKLAN,NEW WASHINGTON,JALAS
VISAYAS,AKLAN,NEW WASHINGTON,JUGAS
VISAYAS,AKLAN,NEW WASHINGTON,LAWA-AN
VISAYAS,AKLAN,NEW WASHINGTON,MABILO
VISAYAS,AKLAN,NEW WASHINGTON,MATAPHAO
VISAYAS,AKLAN,NEW WASHINGTON,OCHANDO
VISAYAS,AKLAN,NEW WASHINGTON,PINAMUK-AN
VISAYAS,AKLAN,NEW WASHINGTON,POBLACION
VISAYAS,AKLAN,NEW WASHINGTON,POLO
VISAYAS,AKLAN,NEW WASHINGTON,PUIS
VISAYAS,AKLAN,NEW WASHINGTON,TAMBAK
VISAYAS,AKLAN,NUMANCIA,ALBASAN
VISAYAS,AKLAN,NUMANCIA,ALIPUTOS
VISAYAS,AKLAN,NUMANCIA,BADIO
VISAYAS,AKLAN,NUMANCIA,BUBOG
VISAYAS,AKLAN,NUMANCIA,BULWANG
VISAYAS,AKLAN,NUMANCIA,CAMANCI NORTE
VISAYAS,AKLAN,NUMANCIA,CAMANCI SUR
VISAYAS,AKLAN,NUMANCIA,DONGON EAST
VISAYAS,AKLAN,NUMANCIA,DONGON WEST
VISAYAS,AKLAN,NUMANCIA,JOYAO-JOYAO
VISAYAS,AKLAN,NUMANCIA,LAGUINBANUA EAST
VISAYAS,AKLAN,NUMANCIA,LAGUINBANUA WEST
VISAYAS,AKLAN,NUMANCIA,MARIANOS
VISAYAS,AKLAN,NUMANCIA,NAVITAS
VISAYAS,AKLAN,NUMANCIA,POBLACION
VISAYAS,AKLAN,NUMANCIA,PUSIW
VISAYAS,AKLAN,NUMANCIA,TABANGKA
VISAYAS,AKLAN,TANGALAN,AFGA
VISAYAS,AKLAN,TANGALAN,BAYBAY
VISAYAS,AKLAN,TANGALAN,DAPDAP
VISAYAS,AKLAN,TANGALAN,DUMATAD
VISAYAS,AKLAN,TANGALAN,JAWILI
VISAYAS,AKLAN,TANGALAN,LANIPGA
VISAYAS,AKLAN,TANGALAN,NAPATAG
VISAYAS,AKLAN,TANGALAN,PANAYAKAN
VISAYAS,AKLAN,TANGALAN,POBLACION
VISAYAS,AKLAN,TANGALAN,PUDIOT
VISAYAS,AKLAN,TANGALAN,TAGAS
VISAYAS,AKLAN,TANGALAN,TAMALAGON
VISAYAS,AKLAN,TANGALAN,TAMOKOE
VISAYAS,AKLAN,TANGALAN,TONDOG
VISAYAS,AKLAN,TANGALAN,VIVO
VISAYAS,ANTIQUE,ANINI-Y,BAYO GRANDE
VISAYAS,ANTIQUE,ANINI-Y,BAYO PEQUEÑO
VISAYAS,ANTIQUE,ANINI-Y,BUTUAN
VISAYAS,ANTIQUE,ANINI-Y,CASAY
VISAYAS,ANTIQUE,ANINI-Y,CASAY VIEJO
VISAYAS,ANTIQUE,ANINI-Y,IBA
VISAYAS,ANTIQUE,ANINI-Y,IGBARABATUAN
VISAYAS,ANTIQUE,ANINI-Y,IGPALGE
VISAYAS,ANTIQUE,ANINI-Y,IGTUMAROM
VISAYAS,ANTIQUE,ANINI-Y,LISUB A
VISAYAS,ANTIQUE,ANINI-Y,LISUB B
VISAYAS,ANTIQUE,ANINI-Y,MABUYONG
VISAYAS,ANTIQUE,ANINI-Y,MAGDALENA
VISAYAS,ANTIQUE,ANINI-Y,NASULI C
VISAYAS,ANTIQUE,ANINI-Y,NATO
VISAYAS,ANTIQUE,ANINI-Y,POBLACION
VISAYAS,ANTIQUE,ANINI-Y,SAGUA
VISAYAS,ANTIQUE,ANINI-Y,SALVACION
VISAYAS,ANTIQUE,ANINI-Y,SAN FRANCISCO
VISAYAS,ANTIQUE,ANINI-Y,SAN RAMON
VISAYAS,ANTIQUE,ANINI-Y,SAN ROQUE
VISAYAS,ANTIQUE,ANINI-Y,TAGAYTAY
VISAYAS,ANTIQUE,ANINI-Y,TALISAYAN
VISAYAS,ANTIQUE,BARBAZA,BAGHARI
VISAYAS,ANTIQUE,BARBAZA,BAHUYAN
VISAYAS,ANTIQUE,BARBAZA,BERI
VISAYAS,ANTIQUE,BARBAZA,BIGA-A
VISAYAS,ANTIQUE,BARBAZA,BINANGBANG
VISAYAS,ANTIQUE,BARBAZA,BINANGBANG CENTRO
VISAYAS,ANTIQUE,BARBAZA,BINANU-AN
VISAYAS,ANTIQUE,BARBAZA,CADIAO
VISAYAS,ANTIQUE,BARBAZA,CALAPADAN
VISAYAS,ANTIQUE,BARBAZA,CAPOYUAN
VISAYAS,ANTIQUE,BARBAZA,CUBAY
VISAYAS,ANTIQUE,BARBAZA,EMBRANGGA-AN
VISAYAS,ANTIQUE,BARBAZA,ESPARAR
VISAYAS,ANTIQUE,BARBAZA,GUA
VISAYAS,ANTIQUE,BARBAZA,IDAO
VISAYAS,ANTIQUE,BARBAZA,IGPALGE
VISAYAS,ANTIQUE,BARBAZA,IGTUNARUM
VISAYAS,ANTIQUE,BARBAZA,INTEGASAN
VISAYAS,ANTIQUE,BARBAZA,IPIL
VISAYAS,ANTIQUE,BARBAZA,JINALINAN
VISAYAS,ANTIQUE,BARBAZA,LANAS
VISAYAS,ANTIQUE,BARBAZA,LANGCAON
VISAYAS,ANTIQUE,BARBAZA,LISUB
VISAYAS,ANTIQUE,BARBAZA,LOMBUYAN
VISAYAS,ANTIQUE,BARBAZA,MABLAD
VISAYAS,ANTIQUE,BARBAZA,MAGTULIS
VISAYAS,ANTIQUE,BARBAZA,MARIGNE
VISAYAS,ANTIQUE,BARBAZA,MAYABAY
VISAYAS,ANTIQUE,BARBAZA,MAYOS
VISAYAS,ANTIQUE,BARBAZA,NALUSDAN
VISAYAS,ANTIQUE,BARBAZA,NARIRONG
VISAYAS,ANTIQUE,BARBAZA,PALMA
VISAYAS,ANTIQUE,BARBAZA,POBLACION
VISAYAS,ANTIQUE,BARBAZA,SAN ANTONIO
VISAYAS,ANTIQUE,BARBAZA,SAN RAMON
VISAYAS,ANTIQUE,BARBAZA,SOLIGAO
VISAYAS,ANTIQUE,BARBAZA,TABONGTABONG
VISAYAS,ANTIQUE,BARBAZA,TIG-ALARAN
VISAYAS,ANTIQUE,BARBAZA,YAPO
VISAYAS,ANTIQUE,BELISON,BOROCBOROC
VISAYAS,ANTIQUE,BELISON,BUENAVISTA
VISAYAS,ANTIQUE,BELISON,CONCEPCION
VISAYAS,ANTIQUE,BELISON,DELIMA
VISAYAS,ANTIQUE,BELISON,IPIL
VISAYAS,ANTIQUE,BELISON,MARADIONA
VISAYAS,ANTIQUE,BELISON,MOJON
VISAYAS,ANTIQUE,BELISON,POBLACION
VISAYAS,ANTIQUE,BELISON,ROMBANG
VISAYAS,ANTIQUE,BELISON,SALVACION
VISAYAS,ANTIQUE,BELISON,SINAJA
VISAYAS,ANTIQUE,BUGASONG,ANILAWAN
VISAYAS,ANTIQUE,BUGASONG,ARANGOTE
VISAYAS,ANTIQUE,BUGASONG,BAGTASON
VISAYAS,ANTIQUE,BUGASONG,CAMANGAHAN
VISAYAS,ANTIQUE,BUGASONG,CENTRO ILAWOD
VISAYAS,ANTIQUE,BUGASONG,CENTRO ILAYA
VISAYAS,ANTIQUE,BUGASONG,CENTRO POJO
VISAYAS,ANTIQUE,BUGASONG,CUBAY NORTH
VISAYAS,ANTIQUE,BUGASONG,CUBAY SOUTH
VISAYAS,ANTIQUE,BUGASONG,GUIJA
VISAYAS,ANTIQUE,BUGASONG,IGBALANGAO
VISAYAS,ANTIQUE,BUGASONG,IGSORO
VISAYAS,ANTIQUE,BUGASONG,ILAURES
VISAYAS,ANTIQUE,BUGASONG,JINALINAN
VISAYAS,ANTIQUE,BUGASONG,LACAYON
VISAYAS,ANTIQUE,BUGASONG,MARAY
VISAYAS,ANTIQUE,BUGASONG,PALIWAN
VISAYAS,ANTIQUE,BUGASONG,PANGALCAGAN
VISAYAS,ANTIQUE,BUGASONG,SABANG EAST
VISAYAS,ANTIQUE,BUGASONG,SABANG WEST
VISAYAS,ANTIQUE,BUGASONG,TAGUDTUD NORTH
VISAYAS,ANTIQUE,BUGASONG,TAGUDTUD SOUTH
VISAYAS,ANTIQUE,BUGASONG,TALISAY
VISAYAS,ANTIQUE,BUGASONG,TICA
VISAYAS,ANTIQUE,BUGASONG,TONO-AN
VISAYAS,ANTIQUE,BUGASONG,YAPU
VISAYAS,ANTIQUE,BUGASONG,ZARAGOZA
VISAYAS,ANTIQUE,CALUYA,ALEGRIA
VISAYAS,ANTIQUE,CALUYA,BACONG
VISAYAS,ANTIQUE,CALUYA,BANAGO
VISAYAS,ANTIQUE,CALUYA,BONBON
VISAYAS,ANTIQUE,CALUYA,DAWIS
VISAYAS,ANTIQUE,CALUYA,DIONELA
VISAYAS,ANTIQUE,CALUYA,HARIGUE
VISAYAS,ANTIQUE,CALUYA,HININGA-AN
VISAYAS,ANTIQUE,CALUYA,IMBA
VISAYAS,ANTIQUE,CALUYA,MASANAG
VISAYAS,ANTIQUE,CALUYA,POBLACION
VISAYAS,ANTIQUE,CALUYA,SABANG
VISAYAS,ANTIQUE,CALUYA,SALAMENTO
VISAYAS,ANTIQUE,CALUYA,SEMIRARA
VISAYAS,ANTIQUE,CALUYA,SIBATO
VISAYAS,ANTIQUE,CALUYA,SIBAY
VISAYAS,ANTIQUE,CALUYA,SIBOLO
VISAYAS,ANTIQUE,CALUYA,TINOGBOC
VISAYAS,ANTIQUE,CULASI,ALOJIPAN
VISAYAS,ANTIQUE,CULASI,BAGACAY
VISAYAS,ANTIQUE,CULASI,BALAC-BALAC
VISAYAS,ANTIQUE,CULASI,BATBATAN ISLAND
VISAYAS,ANTIQUE,CULASI,BATONAN NORTE
VISAYAS,ANTIQUE,CULASI,BATONAN SUR
VISAYAS,ANTIQUE,CULASI,BITA
VISAYAS,ANTIQUE,CULASI,BITADTON NORTE
VISAYAS,ANTIQUE,CULASI,BITADTON SUR
VISAYAS,ANTIQUE,CULASI,BUENAVISTA
VISAYAS,ANTIQUE,CULASI,BUHI
VISAYAS,ANTIQUE,CULASI,CAMANCIJAN
VISAYAS,ANTIQUE,CULASI,CARIDAD
VISAYAS,ANTIQUE,CULASI,CARIT-AN
VISAYAS,ANTIQUE,CULASI,CENTRO NORTE
VISAYAS,ANTIQUE,CULASI,CENTRO POBLACION
VISAYAS,ANTIQUE,CULASI,CENTRO SUR
VISAYAS,ANTIQUE,CULASI,CONDES
VISAYAS,ANTIQUE,CULASI,ESPERANZA
VISAYAS,ANTIQUE,CULASI,FE
VISAYAS,ANTIQUE,CULASI,FLORES
VISAYAS,ANTIQUE,CULASI,JALANDONI
VISAYAS,ANTIQUE,CULASI,JANLAGASI
VISAYAS,ANTIQUE,CULASI,LAMPUTONG
VISAYAS,ANTIQUE,CULASI,LIPATA
VISAYAS,ANTIQUE,CULASI,MAGSAYSAY
VISAYAS,ANTIQUE,CULASI,MALACAÑANG
VISAYAS,ANTIQUE,CULASI,MALALISON ISLAND
VISAYAS,ANTIQUE,CULASI,MANIGUIN
VISAYAS,ANTIQUE,CULASI,NABA
VISAYAS,ANTIQUE,CULASI,OSORIO
VISAYAS,ANTIQUE,CULASI,PANINGAYAN
VISAYAS,ANTIQUE,CULASI,SALDE
VISAYAS,ANTIQUE,CULASI,SAN ANTONIO
VISAYAS,ANTIQUE,CULASI,SAN GREGORIO
VISAYAS,ANTIQUE,CULASI,SAN JUAN
VISAYAS,ANTIQUE,CULASI,SAN LUIS
VISAYAS,ANTIQUE,CULASI,SAN PASCUAL
VISAYAS,ANTIQUE,CULASI,SAN VICENTE
VISAYAS,ANTIQUE,CULASI,SIMBOLA
VISAYAS,ANTIQUE,CULASI,TIGBOBOLO
VISAYAS,ANTIQUE,CULASI,TINABUSAN
VISAYAS,ANTIQUE,CULASI,TOMAO
VISAYAS,ANTIQUE,CULASI,VALDERAMA
VISAYAS,ANTIQUE,HAMTIC,APDO
VISAYAS,ANTIQUE,HAMTIC,ASLUMAN
VISAYAS,ANTIQUE,HAMTIC,BANAWON
VISAYAS,ANTIQUE,HAMTIC,BIA-AN
VISAYAS,ANTIQUE,HAMTIC,BONGBONGAN I-II
VISAYAS,ANTIQUE,HAMTIC,BONGBONGAN III
VISAYAS,ANTIQUE,HAMTIC,BOTBOT
VISAYAS,ANTIQUE,HAMTIC,BUDBUDAN
VISAYAS,ANTIQUE,HAMTIC,BUHANG
VISAYAS,ANTIQUE,HAMTIC,CALACJA I
VISAYAS,ANTIQUE,HAMTIC,CALACJA II
VISAYAS,ANTIQUE,HAMTIC,CALALA
VISAYAS,ANTIQUE,HAMTIC,CANTULAN
VISAYAS,ANTIQUE,HAMTIC,CARIDAD
VISAYAS,ANTIQUE,HAMTIC,CAROMANGAY
VISAYAS,ANTIQUE,HAMTIC,CASALNGAN
VISAYAS,ANTIQUE,HAMTIC,DANGCALAN
VISAYAS,ANTIQUE,HAMTIC,DEL PILAR
VISAYAS,ANTIQUE,HAMTIC,FABRICA
VISAYAS,ANTIQUE,HAMTIC,FUNDA
VISAYAS,ANTIQUE,HAMTIC,GENERAL FULLON
VISAYAS,ANTIQUE,HAMTIC,GOV. EVELIO B. JAVIER
VISAYAS,ANTIQUE,HAMTIC,GUINTAS
VISAYAS,ANTIQUE,HAMTIC,IGBICAL
VISAYAS,ANTIQUE,HAMTIC,IGBUCAGAY
VISAYAS,ANTIQUE,HAMTIC,INABASAN
VISAYAS,ANTIQUE,HAMTIC,INGWAN-BATANGAN
VISAYAS,ANTIQUE,HAMTIC,LA PAZ
VISAYAS,ANTIQUE,HAMTIC,LINABAN
VISAYAS,ANTIQUE,HAMTIC,MALANDOG
VISAYAS,ANTIQUE,HAMTIC,MAPATAG
VISAYAS,ANTIQUE,HAMTIC,MASANAG
VISAYAS,ANTIQUE,HAMTIC,NALIHAWAN
VISAYAS,ANTIQUE,HAMTIC,PAMANDAYAN
VISAYAS,ANTIQUE,HAMTIC,PASU-JUNGAO
VISAYAS,ANTIQUE,HAMTIC,PIAPE I
VISAYAS,ANTIQUE,HAMTIC,PIAPE II
VISAYAS,ANTIQUE,HAMTIC,PIAPE III
VISAYAS,ANTIQUE,HAMTIC,"PILI 1, 2, 3"
VISAYAS,ANTIQUE,HAMTIC,POBLACION 1
VISAYAS,ANTIQUE,HAMTIC,POBLACION 2
VISAYAS,ANTIQUE,HAMTIC,POBLACION 3
VISAYAS,ANTIQUE,HAMTIC,POBLACION 4
VISAYAS,ANTIQUE,HAMTIC,POBLACION 5
VISAYAS,ANTIQUE,HAMTIC,PU-AO
VISAYAS,ANTIQUE,HAMTIC,SULOC
VISAYAS,ANTIQUE,HAMTIC,VILLAVERT-JIMENEZ
VISAYAS,ANTIQUE,LAUA-AN,BAGONGBAYAN
VISAYAS,ANTIQUE,LAUA-AN,BANBAN
VISAYAS,ANTIQUE,LAUA-AN,BONGBONGAN
VISAYAS,ANTIQUE,LAUA-AN,CABARIWAN
VISAYAS,ANTIQUE,LAUA-AN,CADAJUG
VISAYAS,ANTIQUE,LAUA-AN,CANITUAN
VISAYAS,ANTIQUE,LAUA-AN,CAPNAYAN
VISAYAS,ANTIQUE,LAUA-AN,CASIT-AN
VISAYAS,ANTIQUE,LAUA-AN,GUIAMON
VISAYAS,ANTIQUE,LAUA-AN,GUINBANGA-AN
VISAYAS,ANTIQUE,LAUA-AN,GUISIJAN
VISAYAS,ANTIQUE,LAUA-AN,IGTADIAO
VISAYAS,ANTIQUE,LAUA-AN,INTAO
VISAYAS,ANTIQUE,LAUA-AN,JAGUIKICAN
VISAYAS,ANTIQUE,LAUA-AN,JINALINAN
VISAYAS,ANTIQUE,LAUA-AN,LACTUDAN
VISAYAS,ANTIQUE,LAUA-AN,LATAZON
VISAYAS,ANTIQUE,LAUA-AN,LAUA-AN
VISAYAS,ANTIQUE,LAUA-AN,LIBERATO
VISAYAS,ANTIQUE,LAUA-AN,LINDERO
VISAYAS,ANTIQUE,LAUA-AN,LIYA-LIYA
VISAYAS,ANTIQUE,LAUA-AN,LOON
VISAYAS,ANTIQUE,LAUA-AN,LUGTA
VISAYAS,ANTIQUE,LAUA-AN,LUPA-AN
VISAYAS,ANTIQUE,LAUA-AN,MAGYAPO
VISAYAS,ANTIQUE,LAUA-AN,MARIA
VISAYAS,ANTIQUE,LAUA-AN,MAUNO
VISAYAS,ANTIQUE,LAUA-AN,MAYBUNGA
VISAYAS,ANTIQUE,LAUA-AN,NECESITO
VISAYAS,ANTIQUE,LAUA-AN,OLOC
VISAYAS,ANTIQUE,LAUA-AN,OMLOT
VISAYAS,ANTIQUE,LAUA-AN,PANDANAN
